input,output_raw,created_at
"Title: 구매대행의뢰
Category: 
Image: null","{""weight"":0,""volume"":[0,0,0]}",2025-11-21 07:12:12
"Title: 스키즈 두잇 사녹 승민 포카
Category: 스타굿즈 > 보이그룹 > 팬시/포토카드 > 
Image: https://media.bunjang.co.kr/product/370680236_1_1763706975_w{res}.jpg","{""weight"":0.03,""volume"":[1,10,15]}",2025-11-21 07:12:06
"Title: 디올 글로시1 N5A 02 선글라스
Category: 패션 액세서리 > 안경/선글라스 > 선글라스 > 
Image: https://media.bunjang.co.kr/product/329808090_1_1761806063_w{res}.jpg","{""weight"":0.3,""volume"":[8,10,20]}",2025-11-21 07:11:55
"Title: 디올뷰티 백스테이지 아이 팔레트 10g
Category: 화장품/미용>색조메이크업>아이섀도
Image: https://shop-phinf.pstatic.net/20251028_147/1761637356784Y5Lc8_JPEG/95770323635226447_1960976074.jpg?type=m510","{""weight"":0.25,""volume"":[5,10,15]}",2025-11-21 07:11:44
"Title: LED 지팡이 어르신 노인 보행 보조 접이식 이네발 효도이 어르신이 실버이 길이조절이 노인이 접이식이 보
Category: 실버용품>보행차/실버카>보행차/실버카
Image: https://cdn.011st.com/11dims/resize/1000x1000/quality/75/11src/product/8779584234/B.webp?109365405","{""weight"":0.8,""volume"":[10,15,60]}",2025-11-21 07:11:25
"Title: [정품, 새제품] 디올 오블리크 자수 B23 슬립온 42/ 265-270
Category: 신발 > 스니커즈 > 
Image: https://media.bunjang.co.kr/product/368695451_1_1763428678_w{res}.jpg","{""weight"":1.5,""volume"":[14,23,34]}",2025-11-21 07:11:08
"Title: 캐치티니핑 하우스
Category: 취미>피규어/캐릭터>만화캐릭터
Image: https://cdn.011st.com/11dims/resize/1000x1000/quality/75/11src/product/3344303626/B.jpg?703000000","{""weight"":3,""volume"":[25,40,50]}",2025-11-21 07:11:01
"Title: #Y존악취제거 #특허유산균 #유해성분ZERO
Category: 홈 > 고민별 > ALL > 
Image: https://themedion.com/web/product/big/202506/1f0ebb5a23ad3c9d85fce3c90d22f9a5.jpg","{""weight"":0.15,""volume"":[13,6,6]}",2025-11-21 07:11:00
"Title: 이지노이지 스냅 8부 스웨트 버뮤다팬츠 그레이 2사이즈
Category: 남성의류 > 바지 > 면바지 > 
Image: https://media.bunjang.co.kr/product/368866729_1_1762947228_w{res}.jpg","{""weight"":0.55,""volume"":[7,25,35]}",2025-11-21 07:10:57
"Title: Le17septembre le917 더블브레스트 트렌치코트
Category: 여성의류 > 아우터 > 코트 > 
Image: https://media.bunjang.co.kr/product/328577806_1_1759997730_w{res}.jpg","{""weight"":1.5,""volume"":[8,28,35]}",2025-11-21 07:10:56
"Title: 락앤락 이지그립 보관용기 1L (HTE902)
Category: 홈리빙/가전 > 키친 > 수납/밀폐용품 > 
Image: https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0022/B00000022332501ko.jpg?l=ko&QT=85&SF=webp&sharpen=1x0.5","{""weight"":0.25,""volume"":[13,13,16]}",2025-11-21 07:10:36
"Title: 몬치치히퍼 몬치치걸
Category: 키덜트 > 피규어/인형 > 
Image: https://media.bunjang.co.kr/product/368680362_1_1763527375_w{res}.jpg","{""weight"":0.12,""volume"":[6,7,10]}",2025-11-21 07:10:23
"Title: 피씨원 라이젠7 7800X3D_RTX4060Ti 8GB 컴퓨터본체 게이밍컴퓨터 조립PC
Category: 노트북/데스크탑 > 데스크탑 > 조립PC
Image: https://gdimg.gmarket.co.kr/4181057936/still/600?ver=1738589455","{""weight"":18,""volume"":[55,30,50]}",2025-11-21 07:10:12
"Title: 라피나토 에뚜알 RT모노그램 니트패딩 화이트(52) 미개봉
Category: 남성의류 > 아우터 > 패딩 > 
Image: https://media.bunjang.co.kr/product/363448815_1_1762168562_w{res}.jpg","{""weight"":1.2,""volume"":[12,35,45]}",2025-11-21 07:09:58
"Title: 닥터스톤 공식 공굿 엔딩 타로 에코백 토트백 가방 판매
Category: 스타굿즈 > 방송/예능/캐릭터 > 의류/패션잡화 > 
Image: https://media.bunjang.co.kr/product/368758055_1_1762917881_w{res}.jpg","{""weight"":0.4,""volume"":[3,25,35]}",2025-11-21 07:09:49
"Title: 삼성 오디세이 Neo G7 S32BG750 (브리츠 스피커 포함)
Category: 디지털 > PC/노트북 > 모니터 > 
Image: https://media.bunjang.co.kr/product/351722432_1_1763534373_w{res}.jpg","{""weight"":15,""volume"":[58,35,85]}",2025-11-21 07:09:19
"Title: 에프씨엠엠(FCMM) 클럽 팀 에센셜 벤치 롱 패딩 - 블랙 - 사이즈 & 후기 | 무신사
Category: 
Image: https://image.msscdn.net/images/goods_img/20240816/4339069/4339069_17243860934679_500.jpg","{""weight"":2,""volume"":[20,40,55]}",2025-11-21 07:09:13
"Title: 워너디스 A5 6공 스터디 리필 속지 내지_영문 노트
Category: 취미/팬시 > 팬시/문구 > 노트/메모지 > 
Image: https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0020/B00000020904701ko.jpg?l=ko&QT=85&SF=webp&sharpen=1x0.5","{""weight"":0.32,""volume"":[1.5,15.8,22]}",2025-11-21 07:09:13
"Title: 시나모롤 포카 바인더 + 증사 홀더
Category: 스타굿즈 > 보이그룹 > 팬시/포토카드 > 
Image: https://media.bunjang.co.kr/product/294982230_1_1737435513_w{res}.jpg","{""weight"":0.25,""volume"":[3,14,20]}",2025-11-21 07:09:05
"Title: 베르세르크 제일복권 조드 라스트원상 피규어
Category: 키덜트 > 피규어/인형 > 
Image: https://media.bunjang.co.kr/product/367636491_1_1763069910_w{res}.jpg","{""weight"":3,""volume"":[40,35,38]}",2025-11-21 07:08:57
"Title: 여자 여름 이지룩 홈웨어 허리밴딩 엠보 팬츠
Category: 수입명품 > 명품 의류 > 여성 하의
Image: https://gdimg.gmarket.co.kr/3789130032/still/600?ver=1725286403","{""weight"":0.3,""volume"":[5,22,32]}",2025-11-21 07:08:44
"Title: [단독 런칭/유리아쥬X롬앤 콜라보] 유리아쥬 스틱레브르 컬러드 2종 (배리어 그레이프/쥬쥬 배리어)
Category: 메이크업 > 립메이크업 > 립케어 > 
Image: https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0023/A00000023548533ko.jpeg?l=ko&QT=85&SF=webp&sharpen=1x0.5","{""weight"":0.1,""volume"":[3,5,10]}",2025-11-21 07:08:30
"Title: (예약) 닥터스톤 치비구루미 미미구루미 누이 인형 센쿠 제노 류스이
Category: 키덜트 > 피규어/인형 > 
Image: https://media.bunjang.co.kr/product/368941046_1_1763166716_w{res}.jpg","{""weight"":0.12,""volume"":[10,10,15]}",2025-11-21 07:08:29
"Title: [031860] 힐레베르그 텐트 케론 4,4GT / 사이보 4 텐트폴 (368 cm x 10 mm)
Category: HOME > 텐트/쉘터 > 스페셜오더 > 폴 / 펙 > 
Image: https://godomall.speedycdn.net/4e7a7e9d461ab255a8e3424312a617cc/goods/213361/image/detail/213361_detail_0100.jpg","{""weight"":0.7,""volume"":[10,10,55]}",2025-11-21 07:08:19
"Title: [미개봉]팝마트 귀멸의 칼날 기유 탄생화 피규어 판매합니다.
Category: 키덜트 > 피규어/인형 > 
Image: https://media.bunjang.co.kr/product/368701783_1_1763107916_w{res}.jpg","{""weight"":0.25,""volume"":[15,10,10]}",2025-11-21 07:08:14
"Title: 키토케토 다크 MCT 초콜릿 제로 무설탕 1BOX
Category: 식품>과자/베이커리>초콜릿
Image: https://shop-phinf.pstatic.net/20250602_97/1748833155957BYzRI_JPEG/17797930628052056_1722238899.jpg?type=m510","{""weight"":0.35,""volume"":[5,12,20]}",2025-11-21 07:08:11
"Title: C10 수채붓 6본1-6호 -33429 조각도 화홍 0W73367211
Category: 생활/건강>공구>목공공구>조각기
Image: https://shop-phinf.pstatic.net/20251112_251/1762944561250ognic_JPEG/W733672.jpg?type=m510","{""weight"":0.4,""volume"":[3,10,20]}",2025-11-21 07:08:03
"Title: 워너디스 B5 KEEP DOING 스프링 그리드 노트
Category: 취미/팬시 > 팬시/문구 > 노트/메모지 > 
Image: https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0020/B00000020900401ko.jpg?l=ko&QT=85&SF=webp&sharpen=1x0.5","{""weight"":0.45,""volume"":[1.2,18.5,26]}",2025-11-21 07:07:50
"Title: 어느 날 공주가 되어버렸다 어공주 스푼 작가님 웹툰 5권 초호화 한정판
Category: 도서/티켓/문구 > 도서 > 만화 > 
Image: https://media.bunjang.co.kr/product/369410115_1_1763536573_w{res}.jpg","{""weight"":1.25,""volume"":[5,20,27]}",2025-11-21 07:07:31
"Title: 프로월드컵 여성 66~77사이즈 경량패딩
Category: 여성의류 > 아우터 > 패딩 > 
Image: https://media.bunjang.co.kr/product/367060198_1_1763367266_w{res}.jpg","{""weight"":0.3,""volume"":[7,25,35]}",2025-11-21 07:07:16
"Title: 노스페이스 경량 패딩 점퍼 르위스 티볼 노페 남성
Category: 스포츠/레저>등산>등산의류>점퍼
Image: https://shop-phinf.pstatic.net/20251016_102/1760604305795YYfYS_JPEG/2417699594403844_1868806896.jpg?type=m510","{""weight"":0.55,""volume"":[7,25,35]}",2025-11-21 07:07:10
"Title: Bincoo 빈쿠 캠핑 커피 장비 세트
Category: 생활/주방용품 > 주방용품 > 커피용품 > 
Image: https://media.bunjang.co.kr/product/367479102_1_1762908412_w{res}.jpg","{""weight"":4.5,""volume"":[28,22,38]}",2025-11-21 07:07:09
"Title: 귀멸의 칼날 피규어 일륜도 피규어 네즈코 일륜도 26cm
Category: 해외직구>리빙/생활>키덜트/취미>피규어/프라모델
Image: https://cdn.011st.com/11dims/resize/1000x1000/quality/75/11src/product/7239854599/B.jpg?924000000","{""weight"":1.3,""volume"":[32,18,18]}",2025-11-21 07:07:07
"Title: (대전신세계)우먼스 벨로아 후디 트랙 탑 스카이블루 PNEF24TR041403
Category: 브랜드 캐주얼의류 > 티셔츠/셔츠 > 맨투맨/후드
Image: https://gdimg.gmarket.co.kr/4245892327/still/600?ver=1762936246","{""weight"":0.6,""volume"":[8,28,35]}",2025-11-21 07:07:05
"Title: 귀멸의 칼날 이구로 오바나이 일러스트 판화 정식굿즈
Category: 키덜트 > 피규어/인형 > 
Image: https://media.bunjang.co.kr/product/363310327_1_1762166818_w{res}.jpg","{""weight"":0.35,""volume"":[2,27,27]}",2025-11-21 07:06:46
"Title: (새상품) 이부베/요니아 드뷔시 샌들 240
Category: 신발 > 여성화 > 샌들/슬리퍼 > 
Image: https://media.bunjang.co.kr/product/364353345_1_1763292242_w{res}.jpg","{""weight"":0.8,""volume"":[12,20,30]}",2025-11-21 07:06:36
"Title: 침대 프레임 + 매트리스 세트
Category: 가구/인테리어 > 가구 > 침실가구 > 
Image: https://media.bunjang.co.kr/product/370673165_1_1763698762_w{res}.jpg","{""weight"":100,""volume"":[50,155,205]}",2025-11-21 07:06:35
"Title: 보호대 얼굴 제초작업 페이스쉴드 안면보호 안면보호구 HWA 0WFGTOC111
Category: 생활/건강>공구>안전용품>보안경
Image: https://shop-phinf.pstatic.net/20251112_114/1762944316801wc638_JPEG/v1.jpg?type=m510","{""weight"":0.15,""volume"":[6,28,32]}",2025-11-21 07:06:23
"Title: 닥터스톤 겐 디오라마 아크릴 스탠드
Category: 스타굿즈 > 방송/예능/캐릭터 > 인형/피규어 > 
Image: https://media.bunjang.co.kr/product/368296091_1_1762995711_w{res}.jpg","{""weight"":0.5,""volume"":[5,20,23]}",2025-11-21 07:06:09
"Title: [030961] 힐레베르그 폴대 328 cm x 9 mm Straight (Nallo 4 (GT), Kaitum 4 (GT))
Category: HOME > 텐트/쉘터 > 스페셜오더 > 폴 / 펙 > 
Image: https://godomall.speedycdn.net/4e7a7e9d461ab255a8e3424312a617cc/goods/1000006150/image/detail/1000006150_detail_9.jpg","{""weight"":0.75,""volume"":[5,5,45]}",2025-11-21 07:05:55
"Title: 지팡이 접이식 단지팡이 길이조절 4단
Category: 실버용품>보행보조용품>보행보조용품 기타
Image: https://cdn.011st.com/11dims/resize/1000x1000/quality/75/11src/product/8830181907/B.jpg?605951701","{""weight"":0.35,""volume"":[5,13,32]}",2025-11-21 07:05:48
"Title: 콜맨 에어매트 + 전동 펌프 캠핑 용품 침낭
Category: 스포츠/레저 > 캠핑 > 침낭/매트/해먹 > 
Image: https://media.bunjang.co.kr/product/368261391_1_1763671971_w{res}.jpg","{""weight"":6.5,""volume"":[20,35,55]}",2025-11-21 07:05:46
"Title: 본투윈 버뮤다반바지팬츠 1사이즈 거의새거
Category: 남성의류 > 바지 > 반바지 > 
Image: https://media.bunjang.co.kr/product/367086164_1_1763085660_w{res}.jpg","{""weight"":0.3,""volume"":[4,25,35]}",2025-11-21 07:05:22
"Title: 아디다스 후드 아노락 블랙 L
Category: 남성의류 > 상의 > 후드티/후드집업 > 
Image: https://media.bunjang.co.kr/product/368174406_1_1763172089_w{res}.jpg","{""weight"":0.9,""volume"":[10,28,38]}",2025-11-21 07:05:12
"Title: 팝마트 스컬판다 날 찾아봐 (미개봉)
Category: 키덜트 > 피규어/인형 > 
Image: https://media.bunjang.co.kr/product/369049155_1_1763306532_w{res}.jpg","{""weight"":0.08,""volume"":[10.5,7.5,7.5]}",2025-11-21 07:05:12
"Title: 젤리멜로 테디 오브제 패딩 베이지 110
Category: 유아동/출산 > 여아의류(3-6세) > 자켓/점퍼 > 
Image: https://media.bunjang.co.kr/product/351668458_1_1761032115_w{res}.jpg","{""weight"":0.55,""volume"":[12,28,35]}",2025-11-21 07:05:12
"Title: ~2 네파/여성용/반팔티셔츠/95사이즈/나386
Category: 여성의류 > 상의 > 반팔 티셔츠 > 
Image: https://media.bunjang.co.kr/product/350302472_1_1754984632_w{res}.jpg","{""weight"":0.2,""volume"":[3,25,30]}",2025-11-21 07:05:12
"Title: 애프터프레이 안타르시아 니트 퍼플 M사이즈
Category: 남성의류 > 상의 > 니트/스웨터 > 
Image: https://media.bunjang.co.kr/product/368597994_1_1762843114_w{res}.jpg","{""weight"":0.7,""volume"":[8,30,35]}",2025-11-21 07:05:12
"Title: 산타걸 파티 크리스마스 코스프레 연말룩 파티룩 대여/판매
Category: 여성의류 > 테마/이벤트 > 코스튬/코스프레 > 
Image: https://media.bunjang.co.kr/product/305046149_1_1747094590_w{res}.jpg","{""weight"":0.45,""volume"":[6,25,30]}",2025-11-21 07:05:12
"Title: 네파/남성용/등산점퍼/바람막이/정품/상태A
Category: 스포츠/레저 > 등산/클라이밍 > 남성 등산복 > 
Image: https://media.bunjang.co.kr/product/370344351_1_1763547150_w{res}.jpg","{""weight"":0.35,""volume"":[7,25,30]}",2025-11-21 07:05:12
"Title: 울 니트 크롭 카라 스트링 꽈배기 연말 크리스마스 레드 파티룩
Category: 여성의류 > 상의 > 니트/스웨터 > 
Image: https://media.bunjang.co.kr/product/307355847_1_1735402124_w{res}.jpg","{""weight"":0.65,""volume"":[8,25,30]}",2025-11-21 07:05:12
"Title: XS 아디다스 아노락 바람막이 B.4718
Category: 여성의류 > 셋업/세트 > 트레이닝/스웨트 셋업 > 
Image: https://media.bunjang.co.kr/product/369245793_1_1763112337_w{res}.jpg","{""weight"":0.35,""volume"":[8,25,35]}",2025-11-21 07:05:12
"Title: The North Face Plumpy Tote Bag Mini_Fur Real Black - 25FW
Category: accessories
Image: https://search.pstatic.net/sunny?src=https%3A%2F%2Fkream-phinf.pstatic.net%2FMjAyNTEwMzFfMTQ1%2FMDAxNzYxODc4Mjk3OTk2.nzelGy7ece9mLrt-bURpJ5oZ6BjXt_YhULEQMpqIbNQg.y3Yd127YJGOqaK-x4kzn1q8vhFDrtKapojpzb6PPGnog.PNG%2Fa_3f07bf0c20e6456ca68827e638cda90c.png","{""weight"":0.5,""volume"":[25,15,25]}",2025-11-21 07:05:09
"Title: 스페인 K.C.S SR-8A 2웨이 시네마 스피커
Category: 디지털 > 오디오/영상/관련기기 > 스피커/앰프 > 
Image: https://media.bunjang.co.kr/product/364258577_1_1763605003_w{res}.jpg","{""weight"":17.5,""volume"":[50,35,43]}",2025-11-21 07:05:08
"Title: 노스페이스 패딩 슈프림x노스페이스 스플릿L사이즈
Category: 남성의류 > 아우터 > 패딩 > 
Image: https://media.bunjang.co.kr/product/365443890_1_1763232681_w{res}.jpg","{""weight"":1.2,""volume"":[18,45,55]}",2025-11-21 07:04:57
"Title: SISAM BASIC 샌들
Category: 신발 > 여성화 > 샌들/슬리퍼 > 
Image: https://media.bunjang.co.kr/product/110429243_1_1657852869_w{res}.jpg","{""weight"":0.7,""volume"":[10,18,28]}",2025-11-21 07:04:21
"Title: 어나더 오피스 ANOTHER OFFICE SS Santiago Slacks Graphite
Category: 브랜드 캐주얼의류 > 팬츠 > 슬랙스/와이드
Image: https://gdimg.gmarket.co.kr/4423733428/still/600?ver=1762110326","{""weight"":0.65,""volume"":[4,28,35]}",2025-11-21 07:04:08
"Title: 아이 리브 위드 식스 캣츠 메모지 5종 택1
Category: 취미/팬시 > 팬시/문구 > 노트/메모지 > 
Image: https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0020/B00000020678101ko.jpg?l=ko&QT=85&SF=webp&sharpen=1x0.5","{""weight"":0.05,""volume"":[0.8,9,9]}",2025-11-21 07:04:08
"Title: 특전포함> 어공주 어느날 공주가 되어버렸다 단행본 엽서 양도 판매
Category: 도서/티켓/문구 > 도서 > 만화 > 
Image: https://media.bunjang.co.kr/product/348713443_1_1761465748_w{res}.jpg","{""weight"":1.6,""volume"":[9,16,22]}",2025-11-21 07:03:58
"Title: sotinni 소티니보튼샌들 구두 슬리퍼 뮬
Category: 신발 > 여성화 > 샌들/슬리퍼 > 
Image: https://media.bunjang.co.kr/product/357499091_1_1759410933_w{res}.jpg","{""weight"":1,""volume"":[12,20,30]}",2025-11-21 07:03:52
"Title: GD Iconography Knit Sweater Pink
Category: 여성의류 > 니트웨어 > 크루넥
Image: https://img.29cm.co.kr/item/202409/11ef797278d8ee9b9714d364bb770587.jpg","{""weight"":0.75,""volume"":[10,28,35]}",2025-11-21 07:03:44
"Title: 여자아이들 아이들 우기 톰보이 제제뮤 특전
Category: 스타굿즈 > 솔로(여) > 팬시/포토카드 > 
Image: https://media.bunjang.co.kr/product/282537908_1_1763707942_w{res}.jpg","{""weight"":0.05,""volume"":[1,9,12]}",2025-11-21 07:03:35
"Title: MSI 절구통 와이파이 마더보드 AMD Ryzen 7 7800x3d CPU R7 7600 7700x 프로세서 키트용 4xDDR5 2xM 2 B650
Category: 노트북/데스크탑 > 노트북용품 > 기타노트북용품
Image: https://image.auction.co.kr/itemimage/46/f6/4e/46f64eb590.jpg","{""weight"":2.5,""volume"":[8,30,35]}",2025-11-21 07:03:29
"Title: 레고 바이오니클 히어로팩토리 키마 일괄(구매후교환반품 안되요)
Category: 키덜트 > 피규어/인형 > 
Image: https://media.bunjang.co.kr/product/315007266_1_1754875105_w{res}.jpg","{""weight"":4.8,""volume"":[20,25,30]}",2025-11-21 07:03:11
"Title: 루카랩 레코드 아카이브 스프링 모눈 노트
Category: 취미/팬시 > 팬시/문구 > 노트/메모지 > 
Image: https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0020/B00000020117801ko.jpg?l=ko&QT=85&SF=webp&sharpen=1x0.5","{""weight"":0.15,""volume"":[1.5,11,15]}",2025-11-21 07:03:11
"Title: [DIY] 유즈룩백 미스티코티타 반짝이 펄 니트 뜨개 가방만들기 핸드메이드 코바늘가방뜨기
Category: 가구/인테리어>수예>뜨개질>패키지
Image: https://shop-phinf.pstatic.net/20231215_123/1702628129795rvJMy_JPEG/103763972500560843_1866521047.jpg?type=m510","{""weight"":0.45,""volume"":[12,22,28]}",2025-11-21 07:02:48
"Title: 쿠키런 티니핑 콜라보 아크릴 스탠드 반짝핑
Category: 유아동/출산 > 교구/완구/인형 > 인형(유아용) > 
Image: https://media.bunjang.co.kr/product/362338675_1_1760328246_w{res}.jpg","{""weight"":0.2,""volume"":[3,15,20]}",2025-11-21 07:02:40
